Country,HasMentalHealthSupport
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,Yes
Portugal,No
Portugal,No
Portugal,Yes
Portugal,No
Portugal,No
Portugal,No
Portugal,No
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,No
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,No
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,No
Spain,No
Spain,No
Spain,Yes
Spain,No
Spain,Yes
Spain,Yes
Spain,Yes
Spain,Yes
Spain,No
Spain,Yes
Spain,No
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,Yes
Italy,Yes
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,Yes
Italy,No
Italy,No
Italy,No
Italy,Yes
Greece,Yes
Greece,Yes
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,Yes
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,Yes
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,Yes
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,Yes
Greece,No
Greece,No
Greece,No
India,Yes
India,Yes
India,Yes
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,Yes
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,Yes
India,No
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,No
India,Yes
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,Yes
India,No
India,Yes
India,Yes
India,Yes
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,Yes
India,No
India,Yes
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,No
India,No
India,Yes
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,No
India,Yes
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,Yes
India,Yes
India,No
India,No
India,Yes
India,No
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,Yes
India,No
India,No
India,Yes
India,Yes
India,Yes
India,Yes
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,Yes
India,No
India,Yes
India,Yes
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,Yes
India,No
India,Yes
India,Yes
India,No
India,No
India,No
India,Yes
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,No
India,Yes
India,No
India,No
India,Yes
India,No
India,Yes
India,Yes
India,Yes
India,No
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,Yes
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,Yes
India,No
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,No
India,Yes
India,Yes
India,No
India,Yes
India,Yes
India,No
India,No
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,No
India,Yes
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,Yes
India,No
India,No
India,No
India,No
India,Yes
India,Yes
India,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,No
Pakistan,Yes
Pakistan,No
Pakistan,No
Pakistan,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,No
Bangladesh,Yes
Bangladesh,No
Bangladesh,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,Yes
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,Yes
Nigeria,No
Nigeria,No
Nigeria,No
